Docket Entry ID,Document ID,Description,Label
412060251,425312707,Notice of Related Case,other
412060252,425312708,Motion Dismiss,motion
412060253,425312709,Response,motion
412060254,425312710,Summons Returned Executed,other
412060255,,Minute Entry Re: hearing on 11/16/2023 9:30 AM. Vacated Per Order Entered on Docket. Docket Number 104 (related document(s): 1 Complaint filed by CHRISTINA W. LOVATO) (jaj) (Entered: 11/15/2023),other
412060256,,"Text Only Entry (Deficiency) PDF is an incorrect image per the event selected, which is not contained in the title. (Related document(s)110 Notice filed by Plaintiff CHRISTINA W. LOVATO.) (mmm) (Entered: 02/06/2024)",other
412060257,,"Minute Entry Re: hearing on 03/14/2024 09:30 am. Continued. (related document(s): 1 Complaint filed by CHRISTINA W. LOVATO) Appearances: SOLOMON B. GENET, BRETT A. AXELROD, JEFFREY L HARTMAN Status Hearing to be held on 05/02/2024 at 01:30 PM at GS Zoom Teleconference Line. (mag) (Entered: 03/15/2024)",other
412060258,,"Minute Entry Re: hearing on 05/02/2024 01:30 pm . Continued. (related document(s): 1 Complaint filed by CHRISTINA W. LOVATO) Appearances: TALITHA GRAY KOZLOWSKI, SOLOMON B. GENET, JENNIFER NASSIRI, WILLIAM M. NOALL Status Hearing to be held on 06/13/2024 at 09:30 AM at GS Zoom Teleconference Line. (mag) (Entered: 05/03/2024)",other
412060259,,"Receipt of Filing Fee for Verified Petition/Pro Hac Vice( 22-05001-gs) [misc,verpeta] ( 250.00). Receipt number A21843344, fee amount $ 250.00.(re: Doc#122) (U.S. Treasury) (Entered: 06/12/2024)",other
412060260,,"Receipt of Filing Fee for Verified Petition/Pro Hac Vice( 22-05001-gs) [misc,verpeta] ( 250.00). Receipt number A21843344, fee amount $ 250.00.(re: Doc#123) (U.S. Treasury) (Entered: 06/12/2024)",other
412060221,425312626,Meeting of Creditors Chapter 7 (No Asset) (I/J No POC) (309A) (AutoAssign),other
412060222,425312627,Notice of Lodgment,other
412060223,,"MINUTES OF Hearing re: MOTION to Dismiss Plaintiff's First and Second Claims Defendant City of Los Angeles' Motion to Dismiss Plaintiff's First and Second Claims filed by Defendant 29 held before Judge Stephen V. Wilson: The Court orders the person in charge of the accounting process, Kenneth Mejia, to appear in-person next Monday, April 1, 2024 at 1:30 p.m. Attorney for Plaintiff(s): Brian Center. Attorney for Defendant(s): Brian Levin. Courtroom Deputy: Paul M. Cruz. Time in Court: 10 mins. Court Reporter: April Lassiter-Benson. (pc) (Entered: 03/26/2024)",other
412060224,,"MINUTES OF Hearing on MOTION to Dismiss Plaintiff's First and Second Claims Defendant City of Los Angeles' Motion to Dismiss Plaintiff's First and Second Claims filed by Defendant 29 held before Judge Stephen V. Wilson: Hearing held. A witness is called, sworn, and testifies. The motion is submitted order to issue. Attorney for Plaintiff(s): Brian Center. Attorney for Defendant(s): Brian P. Walter, Brian Levine. Courtroom Deputy: Paul M. Cruz. Time in Court: 55. mins Court Reporter: Maria Bustillos. (pc) (Entered: 04/03/2024)",other
412060225,,"(IN CHAMBERS) ORDER by Judge Stephen V. Wilson. The Court finds the Motion to Certify Class for Collective Action 35 appropriate for decision without oral argument. Fed. R. Civ. P. 78; Local Rule 7-15. Accordingly, the motion hearing set for May 13, 2024, is taken UNDER SUBMISSION and the hearing is vacated. No appearances are necessary on May 13, 2024. IT IS SO ORDERED. THERE IS NO PDF DOCUMENT ASSOCIATED WITH THIS ENTRY. (lfa) TEXT ONLY ENTRY (Entered: 05/10/2024)",order
412060226,425312645,Proposed Order,other
412060227,425312659,Personal Financial Management Course,other
412060228,425312660,Auto Assignment of Meeting of Creditors 7,other
412060229,425312661,Social Security Number,other
412060230,425312662,Auto-Docket of Credit Card,other
412060231,425312663,Statement of Financial Affairs,other
412060232,425312664,Statement of Intent,other
412060233,425312665,Disclosure of Compensation,other
412060234,,"COMPLAINT against Charter Communications (Spectrum), filed by Bryon Biggs.(DDS) (Entered: 12/26/2024)",pleading
412060235,,MOTION for Leave to Proceed in forma pauperis by Bryon Biggs.(DDS) (Entered: 12/26/2024),motion
412060236,,"AUTOMATIC REFERRAL TO MEDIATION Pursuant to Section 2.1(A) of the Plan for Alternative Dispute Resolution in the United States District Court for the Western District of New York (the ADR Plan), this case is automatically referred to ADR. To access the ADR Plan and for inquiries regarding the Court's ADR Program please review the Court's ADR webpage and/or contact the Court's ADR Administrator at adrprogram@nywd.uscourts.gov. Prior to the Local Rule 16 scheduling conference, counsel and unrepresented parties shall review the ADR Plan and confer with each other regarding ADR for this case. Unless the parties agree to a different intervention, it is presumed they will participate in mediation. The parties shall be prepared to report on the outcome of their ADR discussion at the scheduling conference, as the initial Scheduling Order for this case will establish ADR deadlines in accordance with the ADR Plan.(DDS)",other
412060237,,"Plaintiff has been given a pro se packet including a privacy notice, consent to proceed before a Magistrate Judge, Pro Se Assistance Program Information and ADR Notification. (DDS)",other
412060238,,AFFIDAVIT OF SUPPORT by Bryon Biggs; filed by Bryon Biggs. The flash drive submitted with the affirmative has been manually filed. (DDS) (Entered: 12/26/2024),declaration
412060239,,NOTICE of MANUAL FILING by Bryon Biggs re 3 Affidavit of Support. Flash drive has been manually filed. (DDS),other
412060240,,EXHIBIT by Bryon Biggs; filed by Bryon Biggs. (DDS) (Entered: 12/26/2024),other
412060201,425312606,Pay Filing Fees in Installments (Form 103A),other
412060202,425312607,Opposition/Response to Motion,motion
412060203,425312608,Chapter 7 Statement of Your Current Monthly Income (Form 122A-1)/(122A-1Supp),other
412060204,425312609,Proposed Summons,other
412060205,425312610,Complaint,pleading
412060206,425312611,Certificate of Credit Counseling,other
412060207,425312612,Statement About Your Social Security Numbers (Form 121),other
412060208,425312613,Attachments to an Administrative Motion to File Under Seal,other
412060209,425312614,Voluntary Petition (Chapter 7a),pleading
412060210,425312615,Opposition/Response to Motion,motion
412060211,425312616,Personal Financial Management Course,other
412060212,425312617,Statement,other
412060213,425312618,Amended Schedules,other
412060214,425312619,Amend Plan,other
412060215,425312620,Amended Chapter 13 Plan,other
412060216,425312621,Opposition,motion
412060217,425312622,Declaration by Debtor as to Whether Db Received Income From an Employer  (LBR Form F1002-1),declaration
412060218,425312623,Certificate of Credit Counseling (Per Part 5 of Voluntary Petition),other
412060219,425312624,Statement About Your Social Security Number (Official Form 121),other
412060220,425312625,Voluntary Petition (Chapter 7),pleading
412060181,425312586,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060182,425312587,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060183,425312588,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060184,425312589,Temporary Restraining Order,order
412060185,425312590,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060186,425312591,Summons Request,other
412060187,425312592,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060188,425312593,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060189,425312594,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060190,425312595,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060191,425312596,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060192,425312597,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060193,425312598,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060194,425312599,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060195,425312600,MDL Member Case,other
412060196,425312601,Summons Issued,other
412060197,425312602,Meeting of Creditors 13,other
412060198,425312603,Discovery Letter Brief,motion
412060199,425312604,Discovery Letter Brief,motion
412060200,425312605,Statement,other
412060161,425312566,Meeting of Creditors 7 (No Asset),other
412060162,425312567,Opportunity for Hearing,other
412060163,425312568,Amended Chapter 13 Plan,other
412060164,425312569,Auto Assignment Meeting of Creditors - Add Trustee; Chapter 13,other
412060165,425312570,Auto Assignment Meeting of Creditors - Add Trustee; Chapter 13,other
412060166,425312571,Auto Assignment Meeting of Creditors - Add Trustee; Chapter 13,other
412060167,425312572,Auto Assignment Meeting of Creditors - Add Trustee; Chapter 13,other
412060168,425312573,Auto Assignment Meeting of Creditors - Add Trustee; Chapter 13,other
412060169,425312574,Auto Assignment Meeting of Creditors - Add Trustee; Chapter 13,other
412060170,425312575,Auto Assignment Meeting of Creditors - Add Trustee; Chapter 13,other
412060171,425312576,Auto Assignment Meeting of Creditors - Add Trustee; Chapter 13,other
412060172,425312577,Auto Assignment Meeting of Creditors - Add Trustee; Chapter 13,other
412060173,425312578,Auto Assignment Meeting of Creditors - Add Trustee; Chapter 13,other
412060174,425312579,Auto Assignment Meeting of Creditors - Add Trustee; Chapter 13,other
412060175,425312580,Auto Assignment Meeting of Creditors - Add Trustee; Chapter 13,other
412060176,425312581,Auto Assignment Meeting of Creditors - Add Trustee; Chapter 13,other
412060177,425312582,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060178,425312583,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060179,425312584,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060180,425312585,Automatic Assignment - Meeting of Creditors - Chapter 7,other
412060141,,ORDER by Magistrate Judge A. Joel Richlin: granting 3 EX PARTE APPLICATION to Seal Case as to Travion Anderson (1) (mhe) [2:24-mj-01231-DUTY *SEALED*] (Entered: 03/05/2024),order
412060142,,INDICTMENT filed as to Travion Anderson (1) count(s) 1. Offense occurred in LA. (ja) (Entered: 04/17/2024),pleading
412060143,,CASE SUMMARY filed by AUSA Jeremy Keller Beecher as to Defendant Travion Anderson; defendants Year of Birth: 1987 (ja) (Entered: 04/17/2024),other
412060144,425312543,Certificate of Service,other
412060145,,EX PARTE APPLICATION to Seal Indictment and Related Documents Filed by Plaintiff USA as to Defendant Travion Anderson. (ja) (Entered: 04/17/2024),motion
412060146,,ORDER by Magistrate Judge Rozella A. Oliver granting 8 EX PARTE APPLICATION to Seal Indictment and Related Documents as to Travion Anderson (1) (ja) (Entered: 04/17/2024),order
412060147,,NOTICE OF REQUEST FOR DETENTION filed by Plaintiff USA as to Defendant Travion Anderson (ja) (Entered: 04/17/2024),other
412060148,,"SCHEDULING NOTICE AND ORDER by Judge Sherilyn Peace Garnett as to Defendant Travion Anderson. The Status Conference set for hearing July 10, 2024 is taken off calendar. New proposed trial dates to be filed by the parties. THERE IS NO PDF DOCUMENT ASSOCIATED WITH THIS ENTRY. (pg) TEXT ONLY ENTRY (Entered: 07/08/2024)",order
412060149,425312554,Notice to Debtor Regarding Certification of Plan Completion (FINAL NOTICE),other
412060150,425312555,Notice to Debtor Regarding Certification of Plan Completion (FINAL NOTICE),other
412060151,425312556,Notice to Debtor Regarding Certification of Plan Completion (FINAL NOTICE),other
412060152,425312557,Notice to Debtor Regarding Certification of Plan Completion (FINAL NOTICE),other
412060153,425312558,Enter Individual Creditor(s) (Paperless),other
412060154,425312559,Opportunity for Hearing,other
412060155,425312560,Amended Application/Motion  ,motion
412060156,425312561,Objection to Confirmation of the Plan,motion
412060157,425312562,Financial Management Course,other
412060158,425312563,Meeting of Creditors 7 (No Asset),other
412060159,425312564,Meeting of Creditors 7 (No Asset),other
412060160,425312565,Meeting of Creditors 7 (No Asset),other
412060121,,"SEALED - UNDER SEAL DOCUMENT (Attachments: # 1 Exhibit A-Part 1, # 2 Exhibit A-Part 2, # 3 Exhibt A-Part 3)(bm) (Entered: 11/01/2024)",other
412060122,,"MINUTES OF BOND REVIEW HEARING held before Judge George H Wu as to Defendant Ubaid Gibson. Court confers with the parties. For reasons stated on the record, the hearing is continued to November 21, 2024 at 8:00 a.m., with a joint status report to be filed by November 19, 2024. Defense counsel may make the request for Defendant to be seen by MDC medical personnel within three weeks from the date of this order. A medical report re occupational therapy shall be submitted to the Court by close of business on November 18, 2024. Court Reporter: Miranda Algorri. (aco) (Entered: 10/31/2024)",other
412060123,,"JOINT STATEMENT RE: DEFENDANT UBAID GIBSON'S CHANGE OF PLEA filed by Plaintiff USA as to Defendant Ubaid Gibson (Guzman, Joseph) (Entered: 11/12/2024)",other
412060124,,"TEXT-ENTRY ONLY - IN CHAMBERS by Judge George H Wu: Pursuant to the request of counsel, a CHANGE OF PLEA HEARING as to Defendant Ubaid Gibson is set for November 25, 2024 at 08:00 AM before Judge George H Wu. The BOND REVIEW HEARING set for November 21, 2024 is CONTINUED to November 25, 2024 at 8:00 a.m. The PRETRIAL CONFERENCE set for November 21, 2024 is TAKEN OFF-CALENDAR. THERE IS NO PDF DOCUMENT ASSOCIATED WITH THIS ENTRY. (jag) TEXT ONLY ENTRY (Entered: 11/14/2024)",other
412060125,,"STATUS REPORT filed by Plaintiff USA as to Defendant Ubaid Gibson (Guzman, Joseph) (Entered: 11/18/2024)",other
412060126,,"MINUTES OF CHANGE OF PLEA Hearing held before Judge George H Wu as to Defendant Ubaid Gibson. The Defendant Ubaid Gibson (1) pleads GUILTY to Count 1. Court questions defendant regarding the plea. The plea is accepted. The Court ORDERS the preparation of a Presentence Report. The Court sets a status conference re sentencing for December 9, 2024 at 8:00 a.m. The Court vacates the Court and/or Jury Trial date. Court Reporter: Suzanne McKennon. (aco) (Entered: 11/25/2024)",other
412060127,,"MINUTES OF BOND REVIEW HEARING held before Judge George H Wu as to Defendant Ubaid Gibson. Court confers with the parties. For reasons stated on the record, the hearing is continued to December 9, 2024 at 8:00 a.m. The parties are to file a joint status report by noon on December 4, 2024. Court Reporter: Suzanne McKennon. (aco) (Entered: 11/25/2024)",other
